0.062332,1.2566,-0.057303,0.092949
0.43525,1.4963,-0.023964,0.1737
0.53008,1.527,-0.004186,0.20104
0.372,1.1363,0.026285,0.28859
-0.22033,-0.1331,0.021748,0.32396
-0.54378,-1.0552,-0.0072503,0.29554
2.3106,-3.4045,0.07092,-0.092166
1.2064,-1.1676,0.14139,-0.20617
-1.0626,2.2344,0.15534,-0.16495
-2.1176,2.8379,0.067499,-0.063885
-2.1756,2.7549,-0.052889,0.08453
-3.1357,4.6839,-0.12781,0.27728
-2.0764,2.8041,-0.33178,0.52996
1.2395,-4.1847,-0.30291,0.42494
0.12656,-3.5358,-0.2937,0.23589
-0.65451,-4.068,-0.2877,0.058027
-0.78952,-4.7003,-0.32604,-0.1561
0.48856,-3.3996,-0.36652,-0.39187
1.5452,-1.5559,-0.30268,-0.51434
2.118,-0.061139,-0.17427,-0.53506
1.8978,0.32142,-0.090725,-0.53368
1.5259,0.1205,-0.015808,-0.50926
0.61689,0.56795,0.02958,-0.521
-1.2694,2.9555,0.037679,-0.41419
-1.0375,2.126,-0.050823,-0.27587
-0.77899,1.4383,-0.053844,-0.20456
-0.66754,1.1309,-0.11546,-0.13119
-0.54695,0.9867,-0.15461,-0.071565
-0.19308,0.58909,-0.15579,-0.048975
0.25514,-0.17906,-0.15484,-0.029374
1.0969,-1.6229,-0.14096,-0.085169
1.6748,-2.6669,-0.04077,-0.17298
0.81943,-1.7515,0.0016383,-0.30536
-0.011759,-1.1281,0.030233,-0.37905
-0.63042,-1.246,-0.0010495,-0.41074
-1.1565,-1.9197,-0.031069,-0.50096
-1.7053,-2.5831,-0.098663,-0.62352
-0.40911,-0.55618,-0.17127,-0.71425
2.4624,4.1327,-0.12732,-0.6094
2.6097,4.2287,0.026165,-0.37442
